,0,1,2,3,4,5
127,Java Fullstack Developer,AstraNorth,404,"Toronto, ON","Posted
Posted 30+ days ago","JAVA FULL Stack Developer Core Java Angular JS Strong JavaScript knowledge OOP s concepts
Spring Boot Spring MVC REST API Micro services Javascript based frameworks like Angular JQuery
Good understanding of Service Oriented Architecture SOA
Good understanding of REST services OOP and design patterns
Angular 6 framework knowledge Should have worked on Reactive forms
Ability to coordinate with various teams to deliver projects successfully
Working knowledge of agile development practices including Test Driven Development Continuous Integration and SCRUM
Job Types: Full-time, Fixed term contract
Schedule:
8 hour shift
Monday to Friday"
128,"Senior Full Stack Developer, Audio Video Platform (English S...",CBC/Radio-Canada,3.8,"Toronto, ON","Posted
Posted 12 days ago","Job Family Media Production
Primary Location Toronto
Position Language Requirement English Only
Language Skill Level (Reading) -
Language Skill Level (Writing) -
Language Skill Level (Speaking) -
Status of Employment Permanent
Work schedule(s) Full-time

Working at CBC:
At the CBC, we all have a story to tell. What’s yours?
If you share our passion for Canadian storytelling and you wish to help us engage with individuals and communities across our various digital platforms, this is where you’ll want to be!
Every day, you will have an opportunity to shape the way in which Canadians see themselves reflected in our digital services. Your work will have a direct impact on how millions of Canadians from various communities connect with our products, with one another, and with the diverse voices that make our country so unique.
You will have the opportunity to play a part in enlightening and entertaining Canadians through our innovative work in building the mediums that deliver our content. We are an innovative hub, where the talented professionals we work with are respected and valued for their contributions. Our product teams are vibrant and our work culture strives to achieve the highest standards of diversity and inclusion. We believe that hiring people with different career paths and backgrounds is fundamental to our shared success and in building healthy and highly performant teams. When you join our mission, you are not only shaping the vision of the CBC but the future of our country.

Why is this role important?
If you want to enter the world of digital media and be part of the change and growth of one of Canada’s long-established and respected broadcasters, this is your chance. CBC Digital Products is looking for a Full Stack Developer to work with the Audio Video Platform (AVP) team. The AVP team is responsible for building, maintaining and supporting the workflows that ingest, process and publish live and on-demand streams that are delivered to our audience through CBC’s digital streaming products such as CBC Gem, CBC Listen, CBC News and Sports. You will work on our video CMS and backend media service. You will have the opportunity to expand your skills with the latest tools to design, develop and support features that enhance our media service solutions used by our CBC digital streaming products.
Every day, millions of Canadians use cbc.ca to find out what is happening in our country. From news to sports to the arts to Indigenous to Being Black in Canada to kids and more, CBC.ca is a portal into Canadian life with the mission to serve all Canadians.
We welcome people who are strong collaborators and feel they can contribute in non-traditional ways. If you're passionate about Canada and you love technology, learning and bringing out the best in others, you’ll love working in the Audio Video Platform team at the CBC.
Here’s why we should work together:
Our digital teams’ values - collaboration, learning, and continuous improvement - embody who we are as a people-focused, digital-forward employer. We follow lean startup principles and use an Agile approach. Our dedicated people managers work closely with every individual to ensure we are leveraging their strengths, championing their ideas, and supporting their pursuit of new skills and their desired career progression.
Here at CBC Digital Strategy & Products, we want you to be happy and feel good at work. It is essential that work be a safe space where our employees are able to share their authentic selves with one another and push each other to challenge conventions.
Perks you can look forward to:
Flexible work schedules, allowing you to prioritize yourself, your family, and your work;
Work from home opportunities;
Competitive total rewards package;
20% time for innovation, learning, and development; wherever your interests lie;
Opportunities to work with cutting edge technology;
Opportunities for continued learning and professional development;
Opportunities to become a member of our Employee Resource Groups;
Mentorship opportunities, where you can learn from the best in the industry and help coach new talent;
A creative and dynamic work environment, where your ideas and contributions can be heard, valued, and respected;
A supportive management team committed to upholding the highest standards of diversity and inclusivity;
An environment that favors experimentation and an iterative approach in order to achieve the highest form of technical innovation.
How you will make an impact:
You are an experienced full stack developer looking to apply and build upon your skills in:
Designing, developing and maintaining the media services tools that deliver live and on-demand streams to our audience through CBC’s digital streaming products
Working with developers, technical leads and QA to ensure code is testable, maintainable, performant and quality code
Collaborating with Product, Agile Team Lead and development team to assess feasibility of features and provide estimation of work efforts
Be involved in wireframes and design (UX/UI) reviews
Provide 24/7 rotational on call support of internal applications and identity opportunities to develop monitoring tools and/or training to phase out this support
Understanding the importance of accessibility and knowing what it takes to meet the needs and inclusivity of all users
Having an opportunity to join a company with a mission, value set, and tech-forward approach that aligns with your own; a place where knowledge-sharing guides your learning
Wanting to be part of a fun team, engaged in a continuous learning culture, where you can take on new challenges and be a significant contributor to engaging our pan Canadian audience

What you bring to our team:
Three or more years of experience in a development role
Possess a degree (BA, BSc) or diploma in a Software Development, Computer Science or Engineering related discipline, delivered by a recognized learning institution
Knowledge in software development lifecycle and Agile best practices
You are proficient in one or more programming languages such as Javascript, TypeScript, Java, Python and UI development libraries such as React
Experience with the implementation of APIs and/or services
Familiarity with source code management, CI/CD pipeline (eg Jenkins), release management
Familiarity with relational and non-relational databases
Demonstrated ability to drive innovation and improvements. Ability to learn and share knowledge on new technologies
A problem solver and good communicator who takes ownership of the work they do, see problems as opportunities, and share new ideas. A dynamic individual who loves to learn and connect with others
Nice to have:
Understanding of quality engineering practices
Understanding of audience impact for a media and broadcasting company and developing best in class UX experiences
Knowledge of media domain (eg. ingestion workflows and streaming protocols) is a plus
Have ability to lead and connect with people inside and outside of the team (eg. other product teams, stakeholders as necessary)
Candidates may be subject to skills and knowledge testing.
To Apply:
At the CBC, we recognize that not everyone takes the same path when it comes to building their skills. We value diversity of thought and of experience, and we are excited to hear from you! Hands-on experience, intelligence, innovation, a passion for learning, and a team-focused approach can combine to form the best set of qualifications. If you feel you meet most of the qualifications and you are excited by the possibility of adding to the rich culture of the CBC, take a chance and express your interest by applying now!
If you’re interested in reading more about the various backgrounds of the talented people that make up our teams, our exciting new projects, and what we’re currently working on, check out our Digital Labs blog on Medium!
CBC/Radio-Canada is committed to being a leader in reflecting our country’s diversity. That’s because we can only create and tell the stories that connect Canadians, by having a workforce that mirrors the ever-changing makeup of our country. That’s why we, as an employer, value equal opportunity and nurture an inclusive workplace where our individual differences are not only recognized and valued, but also extend to and pervade all the services we provide as Canada’s public broadcaster. For more information, visit the Diversity and Inclusion section of our website. If you have accommodation needs at this stage of the recruitment process, please inform us as soon as possible by sending an e-mail to recruitment@cbc.ca.
You are invited to consult and familiarize yourself with our Code of Conduct, which can be found on our corporate website. All employees must adhere to the Code as a condition of employment. We also invite you to take a look at our policy on conflicts of interest. In the event that you become an employee, it will be important to inform us, as quickly as possible, of any situation that, because of your hiring, constitutes or could appear to constitute a conflict of interest.

Job Posting Date Oct 3, 2022, 11:39:47 AM
Unposting Date Ongoing"
129,.Net Developer,MacroAgility Systems,404,"Concord, ON","Posted
Posted 30+ days ago","MacroAgility Systems, Inc.
MacroAgility is the highly people-oriented organization where we work in a Team collaboration mode to empower our client to reach their business goals and make them more proficient. We operate in the space of customer service excellence, offering the most feasible information technology-based solutions and assist them in realizing their goals. We pick good followers and develop leaders in our organization so our employees can support clients more efficiently.
Core Responsibilities
Looking to hire a Senior Full Stack .Net Developer who has extensive experience in developing web applications including front end and back end.
You will be a critical team member, supporting our software product deployment, upgrades and development. We’re looking for an individual who can quickly adapt to rapidly changing priorities and assume ownership of technical deliverable and deadlines. We value team members who like to be challenged and who are eager to shine independently as well as to support their team.
Education and Experience
Bachelor’s or Master’s Degree in Computer Science
8-10 Years of related Experience building .Net Web Applications
Skills
C#, SQL Query Writing
Visual Studio 2017 or higher
Microsoft Teams Foundation
Front end and Back end development
HTML5, CSS3, JavaScript, JQuery
Entity Framework, LINQ
MVC, ASP.net, and Bootstrap
Restful APIs and experience working with third-party SDK
Object-Oriented Coding experience along with design Pattern
Developing Multi-threaded application experience
Excellent command in English verbal, reading and writing
Experience with Asana, Slack and Google Apps is a plus
Must be available to work 8 AM – 5 PM EST
Flexibility to work from home. must have reliable internet, electricity and dedicated quite room.
Application
If you have an interest in this position or know of someone who may be suitable for this position, please submit your resume by using the form below.
We thank all applicants for taking interest in this in this position, however only applicants selected for an interview will be contacted."
130,.Net Software Developer,Book4time,3.4,"Markham, ON","Posted
Posted 7 days ago","Hot job! Grab this opportunity to join Canada’s Profit 500 winner and a rapidly growing Enterprise SaaS company!
This is the job for you if you’re an individual who loves being part of a small passionate team that embraces out-of-the-box thinking, finding innovative solutions to complex problems, and working on web applications and the latest technologies. This is a remote-first role with the Home Office located in Markham, Ontario.

About Us:
Founded in 2004, Book4Time is a rapidly growing SaaS company that provides the world’s #1 Spa and Wellness application for luxury hotels & resorts including leading hospitality brands like Marriott, Hyatt, Hilton, Accor, Four Seasons, Shangri-La, Caesars and Hard Rock in over 85 countries. We’re looking for a Software Developer to work on the design and development of new products, features and enhancements that serve the most prestigious clients in the Spa and Wellness industry.

What you Bring:
Proficiency in developing applications using C#, ASP.NET framework, DotNet Core, MVC/Razor page, Asp.Net WebAPI, RESTful API services
Proficiency with front end development including HTML/SASS/CSS, JavaScript, AJAX, and jQuery
Familiarity with front end UI frameworks like Angular, bootstrap etc.
Familiarity with MS SQL database development, writing stored procedures and queries
Familiarity with CI/CD process in particular knowledge of Octopus and TeamCity
Strong design and coding skills, familiarity with design patterns and architecture frameworks
Strong problem solving and analytical skills
Strong communication and interpersonal skills with ability to work in a dynamic team environment
Degree in Computer Science or equivalent

Work Environment & Expectations:
Thrive in a small team of developers in developing and delivering features and enhancements
Utilize Agile methodologies in a fast moving environment ensuring delivery of quality SaaS products
Collaborate with Product Management and QA teams for the successful delivery of the software modules
Participate and contribute in product design sessions
Participate in user story sessions, understand the story requirements, estimate the effort
Write efficient and legible code following the existing design patterns and best practices, unit test the code
Work with QA team in replicating issues, provide defect fixes for most efficient use of QA time
Participate in Agile ceremonies including stand ups, sprint demos and work towards achieving the sprint
goals
Guide, help and mentor junior developers on the team in terms of coding and delivery of sprint goals
Participate in code reviews and provide constructive feedback in improving the code
Be willing to receive feedback, collaborate with others, and actively participate in creating a better workplace for everyone

Required Experience:
3+ years of hands-on development experience
Prefer full-stack development work experience using .Net technology stack
Experience working in an Agile environment

Company Benefits and Perks:
100% employer-paid premium benefits
Wellness / fitness membership program
Company match group RRSP program
18 days of paid time off plus corporate holidays
Fun culture
Remote-First Work (Office location: Markham, ON)
Budgeted professional development
Wellness Stipend
Discounts at our customer locations

**Successful candidates will be required to do a credit/background check.

Book4Time is committed to accessible employment practices that are compliant under the Accessibility for Ontarians with Disabilities Act (""AODA"") and supports equal opportunity. Applicants with disabilities or other grounds protected by human rights legislation are available upon request for candidates taking part in all aspects of the employment selection process. For internal and external applicants who require accommodation in the recruitment and selection process, please contact 905-752-2588 for assistance/support."
131,"Winter 2023 Student Opportunities, Software Developer/Techni...",Royal Bank of Canada,4.0,"Toronto, ON","Posted
Posted 30+ days ago","Come Work with Us!

At RBC, our culture is deeply supportive and rich in opportunity and reward. You will help our clients thrive and our communities prosper, empowered by a spirit of shared purpose.

Whether you’re helping clients find new opportunities, developing new technology, or providing expert advice to internal partners, you will be doing work that matters in the world, in an environment built on teamwork, service, responsibility, diversity, and integrity.
Job Title
Winter 2023 Student Opportunities, Software Developer/Technical Systems Analyst, 12-16 Months, Technology & Operations - Second Round Postings
Job Description
2nd Round Postings
What is the opportunity?
Are you interested in the opportunity to work as a Software Developer Co-op for 12-16 months? By applying to this job posting, you will be considered for multiple roles available across RBC Technology & Operations that are available for 12-16 months term. Please only apply to this if you're available for 12-16months.

Some exciting roles you'll be considered for are:
Full Stack Developer
Android Developer
iOS Developer
API Developer
Web Developer
Hadoop Developer
Big Data Developer
Automation Developer
Technical Systems Analyst

What will you do?
Collaborate with peers to develop code in line with strategic initiatives, as well as develop, troubleshoot, enhance, and document components, as per the requirements and detailed design
Translate requirements into functional specifications, and coordinate design phases, while identifying, tracking, and resolving technical issues
Create and review technical design documents, understand how the design will be used in the code development process, and facilitate meetings to design, troubleshoot, and execute projects
Participate in walkthrough reviews of technical specifications, programs, code, and unit test plans
Conduct thorough unit testing, often developing and leveraging automated unit testing frameworks, and improve performance of single functions through performance tuning
Plan design/implementation activities, ensure technical solution quality, provide third-level support for various technologies, and drive technical platform evolution and improvements
Present technical topics at regular TSA meetings and manage low-level planning of work packages
Estimate activities/tasks required to perform design, coding, and unit testing

What do you need to succeed?
Must-have
Currently enrolled at a Canadian post-secondary institution with a focus on computer science, engineering, or technology
Leadership acumen and a passion to apply it in a dynamic business environment
Excellent interpersonal and highly developed communication skills (verbal and written)
Creative and analytical thinker who is self-driven and capable of working in a fast paced environment
Strong MS Office skills – Word, Outlook, Excel and PowerPoint
Experience or understanding of programming languages, databases, platforms, frameworks, design techniques and tools, code management tooling, and/or web technologies
Knowledge of the Software Development Life Cycle (SDLC) – Agile, Waterfall, and Iterative methods

Nice-to-have
Knowledge of Unified Modeling Language (UML)
Ability to hand-code all components, as well as Cross Browser development experience

What’s in it for you?
We thrive on the challenge to be our best, progressive thinking to keep growing, and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference to our communities, and achieving success that is mutual.
Network and build lasting relationships with students from diverse backgrounds from across Canada
Participate in fun events and gamification challenges to help build your career tool kit while enjoying a work-life balance
Leaders who support your development through coaching and learning opportunities
Work in a dynamic, collaborative, progressive and highly performing team
Ability to make a difference and lasting impact
Enjoy a comfortable work environment with the option to dress casually

BEWHATSNEXT
We encourage you to apply as soon as possible as we accept applications on a rolling basis, but please note that the formal application deadline is November 6, 2022. Should you be selected to progress, someone from our team will reach out directly to provide instructions on next steps. Otherwise, feel free to check for progress updates by logging in to your RBC profile. If the status has not changed, it denotes the fact that your application is still under review.
Job Summary
Address:
TORONTO, Ontario, Canada
City:
CAN-ON-TORONTO
Country:
Canada
Work hours/week:
37.5
Employment Type:
Platform:
Job Type:
Student/Coop (Fixed Term)
Pay Type:
Salaried
Posted Date:
2022-09-06-07:00
Application Deadline:
2022-11-06-07:00
Inclusion and Equal Opportunity Employment
At RBC, we embrace diversity and inclusion for innovation and growth. We are committed to building inclusive teams and an equitable workplace for our employees to bring their true selves to work. We are taking actions to tackle issues of inequity and systemic bias to support our diverse talent, clients and communities.

We also strive to provide an accessible candidate experience for our prospective employees with different abilities. Please let us know if you need any accommodations during the recruitment process.
Join our Talent Community

Stay in-the-know about great career opportunities at RBC. Sign up and get customized info on our latest jobs, career tips and Recruitment events that matter to you.

Expand your limits and create a new future together at RBC. Find out how we use our passion and drive to enhance the well-being of our clients and communities at rbc.com/careers."
132,"Full Stack Developer – Intermediate, Engineering Services",PEER Group,4.4,"Hybrid remote in Toronto, ON","Posted
Posted 30+ days ago","One position available on our Engineering Services team at either our Kitchener, ON, or Toronto, ON office
The role
We’re in the business of designing and delivering scalable industrial software applications for sophisticated factory and tool automation challenges. Getting that done requires a mind uniquely capable of breaking down engineering problems and delivering air-tight solutions that marry together information, equipment, and code in an elegant union. You’ll know you’re born for this role if you wake up every day eager to sit in front of puzzles that require real-world solutions that you long to design and implement. You might be from any variety of STEM disciplines, great minds for software development are just great problem solvers.
Software boils down to frameworks and syntax, so we don’t need you to be an expert in any development languages. With your ability to consume information, digest it quickly, and convert your learnings to practical applications we know that developing your skills in software development will be the easy part. You bring us your flexible and pragmatic mind for STEM-related problem-solving. We’ll give you the high-tech manufacturing automation software playground in which to play.
What’s the challenge?
Design and make it work
Engage with customers to understand the challenges they need to overcome and work with your team to capture requirements, design, develop, code, and then integrate applications into customer systems.
Spot opportunities to optimize proposed solutions with an understanding of engineering tradeoffs and elegance of design.
Create production-quality server applications that employ C# on .NET and backends built with SQL.
Transform perplexing manufacturing automation challenges into the right functionality, and reliably on time.
Work directly with low-level software like device drivers to communicate with various tools and hardware components.
Assess the impact of proposed solutions across both the stack and external systems to ensure a successful integration.
Set the tone for coding, documentation standards, championing best practices, and helping others see the light.
Troubleshoot issues reported from the customer site, employing all of your code sleuthing tactics to discover the root causes of the most obscure bugs.
Collaborate
Be a positive force in sprint planning with the team and daily stand-ups.
Be a customer hero, participating in the installation and integration of software into the customer’s factory or tool automation systems.
Mentor team members who need a guiding hand with design, estimation, coding practices, and customer interaction.
Balance the scales between owning your project deliverables, working with the customers, and helping your team.
What do you need to bring with you?
Education
Post-secondary education in a STEM field (Bachelor of Computer Science; Bachelor of Science in Engineering, Mechanical Engineering or Mechatronics; Software Programming Diploma, Bachelor of Mathematics, Degree in Applied Statistics or Physics; or similar).
Experience
2+ years of work experience in a technical domain.
Demonstrated ability to learn new technologies. Demonstrated critical thinking skills like observation, analysis, interpretation, reflection, evaluation, inference, explanation, problem-solving, and decision making.
Ability to navigate complex concepts.
Ability to simplify and communicate complex topics to less technical partners.
Strong understanding of system design and design tradeoffs.
Written and oral communication skills, and presenting data. Skill with technical data presentation and high-level summaries.
Preferred experience
Work experience in software design.
Object-oriented programming expertise with C# on .NET.
Training or experience in algorithm design.
Advanced understanding of applied statistics or mathematics.
Experience building utilities or automation for data analysis.
Experience translating algorithms into code.
Knowledge of mechanical systems or robotics.
Special knowledge of discrete automation with robots, writing device drivers or working with manufacturing execution systems (MES).
Honing time estimation process proven by a record of delivering code on time, on or before critical customer or product release dates.
Proven experience with designing and deploying production code.
History of solving asynchronous threading or advanced scheduling problems.
WCF.
WPF using the MVVM pattern.
Blazor.
.NET Core.
Writing device drivers.
Why join PEER Group?
Hybrid work from home arrangements, with up to 50% at home.
Juicy technical challenges!
We have mentors who are willing to provide coaching and answer your questions or point you in the right direction, plus an orientation plan with the tools and skills you need to create success.
Profit-sharing and full disclosure company-wide Communications Meetings.
We recognize the great people we grow by promoting from within.
We like flex hours!
Education opportunities large (academic programs like diplomas or MBA’s) and small (online learning tools subscriptions) plus support for professional memberships (e.g. P.Eng).
We have a referral program that offers a $2000 CASH incentive when your referral is hired and again a year later if you are both still working at PEER Group.
Workstations that provide ergonomic comfort, cube walls for times when we have to concentrate, plus whiteboards for when we collaborate.
We give to the community by raising a lot of money for local charities which our CEO matches with PEER Group funds!
What to expect when you apply
Submit your application by clicking the “APPLY NOW” button
Complete our pre-screen by email
Participate in the interview process
Receive and accept an employment offer!
Visit our careers section for more information on applying and interviewing with PEER Group. Only those chosen to continue in our recruitment process will be contacted."
133,Junior Full Stack Developer,Leap Tools,4.5,"Toronto, ON","Employer
Active 19 days ago","You have a passion for solving complex problems and working on products used by millions of people. You like to understand the big picture when it comes to complex systems. You are not afraid to dive into the details and trace a request through dozens of calls. Join us and you will work directly with our talented engineering team to push our product to new heights.
And us? We are well funded and growing exponentially. In 2021, we won Deloitte's Fast 50 in Canada and Fast 500 in North America awards, recognizing us as one of the fastest growing companies on the continent - and we're just getting started. We are building the world's most advanced tools for e-commerce and interior decor. Our customers include Fortune 500 companies such as Home Depot, local retailers such as Alexanian's, and leading brands such as Crate&Barrel. We are looking for zealous and collaborative challenge-seekers to amplify our momentum and help us create an iconic global tech company.
About our Stack
TypeScript, Next.js, React/Redux
Python, Django, PostgreSQL
What you'll do
Craft scalable TypeScript and Python code to integrate with customer websites, apps, and APIs
Flex your TypeScript muscle to design/develop single page web apps that use Redux
Work with Django in a microservices architecture
Implement APIs over HTTP and gRPC
Requirements
Strong computer science fundamentals demonstrated through a degree in computer science or engineering, plus work experience in the field
Experience with TypeScript and single page web applications (HTML5, CSS3)
Python development
Linux, git
Exceptional attention to detail and focus on quality
About our culture
We work in tight-knit teams to maximize speed and cultivate an ownership mentality.
We cherish curiosity and an obsession for details because we know these details are invaluable over the long run.
We promote an environment where ideas are challenged. The best ideas win!
We're hyperfocused on our achievements and our ability to execute on our promises. We act with urgency.
It's not always about us. We give back to our community to ensure it can grow.
We love to compete and have fun. Our game nights are legendary.
About our products
Our technology lets you see products in your own room before you buy.
Imagine you want to redesign your home and have been searching for new tiles for your kitchen, or a new rug for your living room. You definitely want to make sure it will look good in your space. We enable that through cutting-edge computer vision technology, presented in an extraordinarily simple and accessible way. Try our rug demo now! Simply upload a picture of your room using your mobile phone, and slide the rug under your coffee table: (https://www.roomvo.com/rugdemo4r)https://www.roomvo.com/rugdemo4r
About our results
Our customers see a 5x increase in e-commerce conversion rates and a
dramatic decrease in the time it takes for their customers to make a
purchase decision. We are also reducing the world's carbon footprint by
eliminating trips to the store and avoiding product returns, while also
saving marriages - now you can be sure you're buying the right product
for your home.
About our office and remote work
We are located in downtown Toronto with nearby access to both of the main subway lines. Currently, we are all working from home; we encourage our teams to work from wherever they are most productive, and many of us will continue to work from home in the future, either full-time or partially. While we're all working remotely, we've come up with a few ways to keep everyone on the same page, including a quick company-wide check-in every Monday, remote coffee breaks on Fridays, and ad hoc topical sharing sessions. Another big upside is you get to be around your pets and plants (if you have them).
About our hiring process
Now: You upload your resume and complete a brief questionnaire.
Week 1: We arrange a video call with you to assess your abilities.
Week 1 or 2: You attend the first video interview.
Week 2 or 3: You attend the second video interview soon after.
Week 2 or 3: You receive an offer.
Take the Leap. Apply now.
Our demo, in case you missed it:
https://www.roomvo.com/rugdemo4r
Job Type: Full-time"
134,Full Stack Mobile Developer,Cribbo,404,"Toronto, ON","Employer
Active 4 days ago","Cribbo is a revolutionary platform that removes all the frustration and pain points of a Real Estate rental transaction.
We aim to provide efficiency to an archaic Real Estate industry, by ensuring we provide a seamless and frictionless experience to our clients. To meet this goal, we are constantly striving to innovate and provide the best-in-class services through pioneering new products and services. To that end, we are seeking hardworking and passionate software engineers as various levels. As an Engineer, you will be part of a startup team that is focused on delivering a highly scalable platform that enables growth of current and future products and services to our customers.
What you'll do:
Design and develop high quality, scalable and stable mobile applications
and/or back-end services
Develop client-side applications that connect with web services
Develop back-end web services
Follow high standards for security-best practices in all development
Partner closely with security team for code analysis and design reviews
Perform unit testing
Process bug reports and release fixes
Participate in code reviews
Participate in agile processes
Always think innovatively to solve customer problems
What you'll need:
Currently pursuing a Bachelor's or Master's degree in Computer Science or
related field, or equivalent in experience
Familiarity with Micro-Services architecture, AWS cloud
infrastructure
Experience with React Native, Python
Experience building scalable applications (Web applications or back-end
services)
Detail-oriented, can identify and fix own bugs, and write quality code that
runs efficiently
Passionate, positive, can-do attitude and can adapt to any challenge and
willing to take ownership of problems and brings issues to full resolution
Enjoy working in a team that follows agile practices and code reviews
We Provide:
Pay
Flexible working hours - can be accommodated with your school schedule
Opportunities and projects to explore and nurture your talent
Rewarding and meaningful work
A great learning opportunity
Welcome.
Job Types: Full-time, Permanent, Fixed term contract
Salary: $30,000.00-$60,000.00 per year
Benefits:
Stock options
Schedule:
8 hour shift
Ability to commute/relocate:
Toronto, ON: reliably commute or plan to relocate before starting work (preferred)
Application question(s):
How well versed are you with React Native?
Education:
Bachelor's Degree (preferred)"
135,Lead Application Developer - Full Stack,Colliers International,3.8,"Toronto, ON","Posted
Posted 30+ days ago","Make your next move an expert one.
At Colliers it’s not our success that sets us apart, it’s how we achieve it. Our people are passionate, take ownership and always do what’s right for our clients, people and communities.
Why Colliers?
Our enterprising environment needs your expertise to facilitate Colliers’ continued growth as an industry leader. Our nimble, decentralized culture can provide you with a wealth of opportunities to learn about our business and quickly gain experience to accelerate your career.
We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.
As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility.
If you’re also familiar with Agile methodologies, we’d like to meet you.
What we are looking for
Advanced knowledge and Hand on experience with Front End and Angular Framework and Modern JavaScript and SPA Platform (5+ years)
Proven track record on developing and Designing complex Angular Application from the scratch
Familiarity and experience with best practices of the Front End application design and development, the UI look and feel and Java Script/ Type Script, HTML, CSS, and UI look and Feel.
Advanced knowledge of the Back End Development using C# and OOP, and Microsoft Tech Stack, .NET core and Web MVC (7+ years).
Deep understanding of Development best practices, Design and Analysis and End to End application development.
Hands on experience with WebServices (Rest/SOAP), Cloud Technology and Modern Cloud Application development.
Experience with DataBases, Queries and SQL and NoSQL DBs
Experience with Microsoft Azure Cloud platform and particularly Serverless Cloud (Azure Functions) and Cosmos DB is a plus.
Knowledge of Agile Methodologies (Scrum)
Leadership skills and knowledge of DevOps, GIT and Code reviews
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Write technical documentation
Make your next move an expert one and join us as we lead the industry into the future.

Direct applicants only please, no agencies.

Colliers is an equal opportunity employer and values diversity in its workforce. Colliers encourages applications from all qualified individuals and will accommodate applicants' disability-related needs, up to the point of undue hardship, throughout all stages of the recruitment and selection process. If you require a disability-related accommodation in order to participate in the recruitment process, please contact the recruitment team by email at careers@colliers.com."
136,Lead Full Stack Developer,NetEffect Solutions,404,"Mississauga, ON","Employer
Active 11 days ago","Summary Description: The Lead Full Stack Developer is responsible for delivering relevant technical solutions based on best practices. This role will work with business and technical stakeholders to identify and build comprehensive technical solutions for business problems. The lead will conceive and develop software while ensuring their code/configurations adhere to the security, logging, error handling, and performance standards and non-functional requirements. They will ensure that delivered functionally meet requirements and in alignment with architecture.
Role and Responsibilities:
This position is hands-on 30-40% coding, the rest is team leadership
Meet and coordinate with technology team stakeholders to establish scope, system objectives and requirements for technical solutions
Provide technical review of solution design
Recommend tools, services and coding components needed for any project solutions or improvements tasks
Recommend solutions on improving and/or optimizing current technical processes running to support business operations
Develop, analyze, prioritize, and organize requirement specifications, data mapping, diagrams, and flowcharts for developers and testers to follow
Estimation of development components required for the completion of the solution
Work with development teams and manage technical tasks required for the project
Contribute with development tasks where and when necessary
Work with project managers to keep projects on time and budget
Technical advisor to the project manager, QA manager and business analyst teams
Research and recommend architecture standards for application platforms, integration methods and data management
Account for possible project challenges on constraints including, risks, time, resources, and scope
Primary escalation resource for project development teams if any technical issues arise and help with the resolution.
Produce architecture and design artifacts in accordance with established standards such as UML diagrams, database architecture diagrams, table design, application specifications and application architecture diagrams.
Work closely with other IT management personnel in identifying, evaluating, selecting, and implementing specific information technologies that support the strategies
Assess market level trends as well as capabilities of complementary solutions enabling larger scale solution offerings
Mentor the developers and leads on the development teams.
Qualifications and Requirements:
Education/Certification Level:
Bachelor's degree in computer science, management information systems, or related field
Skills Level:
10+ years experience in IT roles, including 5+ years in technical design/architecture capacity
Extensive development experience with .NET development tools, technologies & frameworks
Strong technical skills in design and development of web-based applications using C#, MVC, REST APIs.
Experience in UI frameworks like React, AngularJS, or Vue.js.
Knowledge of Azure provided services like Function Apps, Logic Apps, Azure SQL etc.
Experience with identity management, authentication, and authorization
Experience with Agile/SCRUM project approach
Job Types: Full-time, Fixed term contract
Contract length: 12 months
Salary: From $85,000.00 per year
Benefits:
Dental care
Paid time off
Flexible Language Requirement:
French not required
Schedule:
8 hour shift
Monday to Friday
Supplemental pay types:
Bonus pay
Ability to commute/relocate:
Mississauga, ON: reliably commute or plan to relocate before starting work (required)
Experience:
Full stack developer: 8 years (required)
Leadership: 8 years (required)
IT: 10 years (required)
NET development tools, technologies & frameworks: 5 years (required)
technical design/architecture capacity: 5 years (required)
Expected start date: 2022-10-12"
137,Fullstack Mobile Software Engineer,Ventura Tec,404,"Toronto, ON","Posted
Posted 2 days ago","Our client’s purpose is people. They serve global brands around the globe and have more than 12.000 employees in more than 160 countries. Their people-centric strategy was recognized as they gained many “Best Places to work” prizes in 2020.
We are recruiting a Fullstack Mobile Software Developer to work with their team in Canada. This is an initial 12 months contract with the possibility of extension. Check the details below, and let’s talk!
Requirements
6+ years of experience using Javascript (or Typescript), and Frontend Frameworks (e.g., Angular, React)
Experience working on mobile applications with iOS or Android
Working knowledge of full stack web development and REST APIs
Good understanding of software Security practices
Prior knowledge of software Accessibility
Prior understanding of Antifragility pattern design and CQRS design pattern
Good understanding of Microservice patterns/deployment and Cloud deployments
Familiar with DevOps practices
Responsibilities
Collaborate with architects and tech leads to spec, write and deploy code
Brainstorm features with product managers and designers and guide decisions based on your knowledge of the codebase
Assist our support team in triaging bugs and solving issues in production in your primary area
Opportunity
12 months contract with possibility of extension
Location: Toronto, ON
Job Type: Fixed term contract
Contract length: 12 months
Schedule:
8 hour shift
Experience:
Fullstack Mobile Development: 6 years (required)"
